text,user
"b""RT @BlackNewsOutlet: We'll stop saying #BlackLivesMatter when America starts acting like they do. https://t.co/rzWA8XhQpN""",IamHarritz
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",DarthVinThaGod
b'RT @GlobalGrind: Bruce Springsteen pissed off conservatives by standing up for #BlackLivesMatter https://t.co/Cs2vVjGM9m https://t.co/pCWpi\xe2\x80\xa6',CloudSmoke215
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',JuicyyJazzz
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',NrSomething
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',NrSomething
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',fcpeds
b'CALL PERVERT TRUMP 855-878-6700 Overload the phones Empty his hotels #ThatMexicanThing #BlackLivesMatter\xe2\x80\xa6 https://t.co/i8yaD0MMS7',ogkeyser
b'I do and unless some is PROVEN to b bad all black men I c r positive the next. We all bleed red #Blacklivesmatter https://t.co/RA80OSmfPr',amIrighteousnow
b'RT @relombardo3: Harvey Weinstein Urged Clinton Campaign 2 Silence Sanders\xe2\x80\x99s #BlackLivesMatter Message #Divide&amp;Conquer or #Solidarity\nhttps\xe2\x80\xa6',urwkinrevolt
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',DickLaneyy
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',AmarachiAnekwe
"b""RT @DrJillStein: Police brutality has been publicized thanks to modern technology. Now that we see it, let's end it. #BlackLivesMatter http\xe2\x80\xa6""",Iainaym
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",thatcuntagb
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',ShontelleS530
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',misslongs
"b""@lgbtmeg @MsBlaireWhite if its really blacklivesmatter shouldn't they all matter and no just the ones that result from racism""",kat_mncamara
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",adcoinc69
b'RT @Zutta_V: The 7/11 in my building had it in stock *milly rocks #BlackLivesMatter #BenAndJerrysNewFlavor https://t.co/xJ0tEBOJk5',AvezVousPeurDe
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',llisahoff
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',imjust_me3
b'RT @BlackNewsOutlet: Va. officer found not guilty in shooting death of mentally ill man\n\nNo justice whatsoever... \n#BlackLivesMatter\nhttps:\xe2\x80\xa6',Travster704
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',karIayanira
b'RT @Deggans: Ben and Jerry\xe2\x80\x99s take a stand for the #BlackLivesMatter movement. https://t.co/RU5KzhDiaU',christa_poole
b'RT @relombardo3: Harvey Weinstein Urged Clinton Campaign 2 Silence Sanders\xe2\x80\x99s #BlackLivesMatter Message #Divide&amp;Conquer or #Solidarity\nhttps\xe2\x80\xa6',BrettGartin
"b""RT @NiecysUnknown: This Is A Grandmother From Detroit Decorations For #Halloween. This Is Her Horror. This Is What's Scary To Her. \n#BlackL\xe2\x80\xa6""",jvnise____
"b""RT @DrJillStein: Police brutality has been publicized thanks to modern technology. Now that we see it, let's end it. #BlackLivesMatter http\xe2\x80\xa6""",NancyTPrice
b'Watching Malcolm X (1992) with @Texano713 because #blacklivesmatter',mexicanwoman
"b""@benandjerrys supporting #BlackLivesMatter is good, but where's your support statement and divestment from Israel.""",fatmah_a_w
b'RT @opalayo: Our siblings in Sweden just shared these powerful images from their #BlackLivesMatter global solidarity action with me. \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9c\x8a\xf0\x9f\x8f\xbf b\xe2\x80\xa6',Yazzie_Collins
"b'RT @ShillForHillary: Thanks @deray, #BlackLivesMatter,  @HillaryClinton. You are ruining our once great country. https://t.co/P1iqKFRYT2'",AnnaHern77
b'SHOW TRUMP SOME CONSEQUENCES Call 855-878-6700 Overload the phones Empty his hotels #ThatMexicanThing\xe2\x80\xa6 https://t.co/PnCMGb2ecg',ogkeyser
"b""RT @simpingNpimping: Don't Touch My Hair - @solangeknowles X I Am Not My Hair - @indiaarie \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe #ASeatAtTheTable #blacklivesmatter https://t.\xe2\x80\xa6""",Meronmitiku_
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",bcombs37
b'RT @es_snipes: We need more. What else you got on #blacklivesmatter? Also anything on wells fargo? https://t.co/r5A7hzUDXH',jurac70
b'RT @gerfingerpoken2: Blame #BlackLivesMatter And Obama 4 #WarOnCops - American Thinker - #PJNET 888 - https://t.co/6MORYLvx84 - https://t.c\xe2\x80\xa6',swargcoming
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',teryngriffin
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',IAm_TyraNoBanks
"b""RT @KeeganNYC: Ben &amp; Jerry's announced support of #BlackLivesMatter: https://t.co/DMmwV32Dbf\nAnd #BenAndJerrysNewFlavor was born: https://t\xe2\x80\xa6""",brownivy
b'She should sue #BlackLivesMatter https://t.co/TRJ0fW3sSz',LostKingsTattoo
"b""Now THIS is the kind of thing I'm SCREAMING about! We need to hear from the GOOD cops a HELL of a lot more often! T\xe2\x80\xa6 https://t.co/68KiXIYXnI""",Rehfan
b'#BlackLivesMatter. Choosing to be silent in the face of such injustice is not an option. https://t.co/EpU3PRKfg2 via @benandjerrys',TruBlyssProd
b'RT @ytgKNOWLEDGE: The most Underrated and joyful day Of my life so far... Ahahahaha #BlackLivesMatter https://t.co/r0nDjmcXtA https://t.co/\xe2\x80\xa6',Bluuueflame
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",jerryh421
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",falxsm
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',LeighAnnSte_
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",CaitlynCohn
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',Shanel_x3
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',Out_OfSpace15
"b'RT @AstroJaybird: One of the main intersections in Pasadena, California, shut down by #blacklivesmatter protesters. https://t.co/CN0Hyr8zdA'",imnotdest
b'Blame #BlackLivesMatter And Obama 4 #WarOnCops - American Thinker - #PJNET 888 - https://t.co/6MORYLvx84 - https://t.co/iNEeJgud9N',gerfingerpoken2
"b'RT @r1965rainey: @DETECTIVE4LIFE @JGilliam_SEAL yeah and #LBJ plan has worked for a very long time , DemonCrats still have slaves #BlackLiv\xe2\x80\xa6'",aludair
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",gnarlyradicalgo
"b""RT @spoopykittten: ben &amp; jerry's on #BlackLivesMatter https://t.co/Fi4nYmyYJO""",virtuaIIycal
"b""RT @Kofimagne: Yes, I'm for the betterment and equality of my people. I'll say #BlackLivesMatter.""",TheMochaLatte
"b'RT @Crystal1Johnson: Before #BlackLivesMatter-- a 1959 speech about police brutality\n\nTime passes, nothing changes.... https://t.co/aMiHBjR\xe2\x80\xa6'",LoveKeyy__
b'RT @Zutta_V: The 7/11 in my building had it in stock *milly rocks #BlackLivesMatter #BenAndJerrysNewFlavor https://t.co/xJ0tEBOJk5',bubblzz_
b'RT @willfinty: this!!!! #BlackLivesMatter https://t.co/ePJC1RSE2a',delenarise
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',llanaerin
b'RT @masterwilliams: Currently in Georgetown DC. M street shutdown. #BlackLivesMatter protest. https://t.co/dRevpRuUOM',tasiathemonster
"b'Watch the new documentary 13th on Netflix. A powerful and profound confrontation of race, crime, and injustice in America. #BlackLivesMatter'",benj_schafer
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",MawkishGal
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',Greg2Tuff
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",smgisbae
"b""#BlackLivesMatter to @benandjerrys \xf0\x9f\x92\xaf So I support them. You don't\xe2\x80\xa6 https://t.co/mlona9YLSR""",theycallmeTAM
b'RT @ProtestPics: This girl basically put my feelings about #BlackLivesMatter\xc2\xa0in words in under two minutes.\nRetweet to educate people https\xe2\x80\xa6',halej14
"b'Thanks @deray, #BlackLivesMatter,  @HillaryClinton. You are ruining our once great country. https://t.co/P1iqKFRYT2'",ShillForHillary
b'RT @es_snipes: We need more. What else you got on #blacklivesmatter? Also anything on wells fargo? https://t.co/r5A7hzUDXH',shadetreader
b'RT @DocMellyMel: Black liberation struggle began the moment we were stolen fm Africa.  #BlackLivesMatter is simply the current incarnation.\xe2\x80\xa6',BoMsSteelerDiva
b'RT @TrayneshaCole: The racist origin of circus clowns\n\n#BlackLivesMatter https://t.co/e5mPzkEK7Q',raulduartee
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',maliyahmorris
"b""I swear, if #blacklivesmatter comes to my fucking city and pulls any stupid shit, I'll kill them. Block the road? Get run over.""",SmartSupremist
"b'RT @roeitb: ""King Had A Dream , But I Can\'t Sleep Cause The Feds Round""... #BlackLivesMatter \xf0\x9f\x8c\xb9 https://t.co/2ZPGe9knwa'",DarylDeshaun
b'RT @Crystal1Johnson: A new generation of lawyers are rising! And they will not be silenced.\n\n#BlackLivesMatter https://t.co/wRmzqAbbDA',VoicesofBuffalo
b'@Jbxpress @KTLA #AllLivesMatter even lowlife scum like BlackLivesMatter...dumb shits who you going to call when you need help.',Phillipwadswor1
b'#Blacklivesmatter is a Joke',Shervquan
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",crystalfireburn
b'RT @LucidHurricane_: #BlackLivesMatter to @realDonaldTrump and thats a fact https://t.co/XyNHO69Iji',rhhhhh380
b'@realDonaldTrump Who told Trump he could act like this? #BlackLivesMatter #BLM #TrumpTrain #Trump2016 #MAGA https://t.co/EtQeNrDpFH',realTheNewNum2
b'RT @THEHermanCain: Sheriff David Clarke disinvited from campus speaking gig because he opposes #BlackLivesMatter https://t.co/M2Dp9r3NKI ht\xe2\x80\xa6',JohnJBobb
b'RT @TrayneshaCole: The racist origin of circus clowns\n\n#BlackLivesMatter https://t.co/e5mPzkEK7Q',raoolooar
b'Financing on off road #rims and #tires. https://t.co/YTUmOON99p    #financing #truck #offroad #tires #jeep #lifted\xe2\x80\xa6 https://t.co/ANwTX82Mrq',RandallGoulding
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',GloWitAshhh_
b'RT @THEHermanCain: Sheriff David Clarke disinvited from campus speaking gig because he opposes #BlackLivesMatter https://t.co/M2Dp9r3NKI ht\xe2\x80\xa6',MAGAforALL
"b""RT @UnstrippedVoice: CNN should've never put this man on TV, cause he kept it TOO real...\n#BlackLivesMatter https://t.co/R9fh53tkWg""",Saaaaabir
b'RT @masterwilliams: Currently in Georgetown DC. M street shutdown. #BlackLivesMatter protest. https://t.co/dRevpRuUOM',LilMari__
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',freshwizmira
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',nattylite29
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',HeWentToChyna
b'RT @herbodysay: Wow.. God bless her. She really explained it well. #BlackLivesMatter https://t.co/DtIMyy2olm',TBNRlilachy
b'RT @DeanteVH: We never said #BlackLivesMatter more all we ever said was we matter too. https://t.co/sDoqFBmcJ6',AyeFerg_
b'RT @ytgKNOWLEDGE: The most Underrated and joyful day Of my life so far... Ahahahaha #BlackLivesMatter https://t.co/r0nDjmcXtA https://t.co/\xe2\x80\xa6',ytgKNOWLEDGE
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",mark_cedillosXD
"b""RT @ajplus: Race had everything to do with the U.S. military's secret chemical experiments. #BlackLivesMatter https://t.co/uDccbrK1YP""",duhcelinda
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',UpNcoming_
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',Bin2jonas
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",Normaniz_hoe
"b'RT @CARMMarshall: #BlackLivesMatter chants ""Don\'t #vote 4 #HillaryClinton She\'s #Killing Black People https://t.co/RBi7rojQyT'",RAMSEYHOUSE
"b""RT @ogkeyser: VINDICATION TIME Call 855-878-6700 Overload the phones Empty Trump's hotels #ThatMexicanThing #BlackLivesMatter @ananavarro @\xe2\x80\xa6""",TrumpsBrain
b'RT @GlobalGrind: Bruce Springsteen pissed off conservatives by standing up for #BlackLivesMatter https://t.co/Cs2vVjGM9m https://t.co/pCWpi\xe2\x80\xa6',DManBowling
b'RT @ajplus: Ice cream pals @BenandJerrys publicly stand with the #blacklivesmatter movement.\n\nSo Twitter offered suggestions for #BenAndJer\xe2\x80\xa6',bribaby_716
b'#BlackLivesMatter: Ben &amp; Jerry\xe2\x80\x99s Issues Statement on Black Lives Matter Movement https://t.co/VXbmVEYNku',NuBlaXity
b'RT @willfinty: this!!!! #BlackLivesMatter https://t.co/ePJC1RSE2a',favouriteIove
b'Financing on off road #rims and tires. https://t.co/HI2iqTOpHE   #financing #truck #offroad #tires #jeep\xe2\x80\xa6 https://t.co/7jB0j1RfzN',DayTraders1
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',blxFire
"b'Ben &amp; Jerry\'s for #BlackLivesMatter, stating ""All lives do matter. But all lives will not matter until Black lives matter.""@EcalsJournalism'",_manueIt
b'RT @GlobalGrind: Bruce Springsteen pissed off conservatives by standing up for #BlackLivesMatter https://t.co/Cs2vVjGM9m https://t.co/pCWpi\xe2\x80\xa6',BoMsSteelerDiva
"b'The history you were never told, everything you need to know about why GOV is messed up #imwithher\xe2\x80\xa6 https://t.co/pRXAYJFaPO'",alexanderpham11
"b'Yes, pls release more altered documents so I can beat #HRC crush #blacklivesmatter #CivilRights &amp; start #WWIII once\xe2\x80\xa6 https://t.co/45cW0a6Wqf'",TinyHandsDrumpf
"b""RT @BlackNewsOutlet: We'll stop saying #BlackLivesMatter when America starts acting like they do. https://t.co/rzWA8XhQpN""",BoMsSteelerDiva
"b'RT @CARMMarshall: #BlackLivesMatter chants ""Don\'t #vote 4 #HillaryClinton She\'s #Killing Black People https://t.co/RBi7rojQyT'",CARMMarshall
"b""RT @BlackNewsOutlet: We'll stop saying #BlackLivesMatter when America starts acting like they do. https://t.co/rzWA8XhQpN""",indueseason777
b'RT @EvrydayFeminism: 6 Strategies for #SouthAsians to Talk About #BlackLivesMatter with Family https://t.co/f53bKcD7rx #Asians4BlackLives #\xe2\x80\xa6',detourmination
b'RT @AshAgony: #NeverForget how NYPD lied about #DelrawnSmall &amp; how eagerly media spread the lies: https://t.co/3RfctFvzlJ #BlackLivesMatter\xe2\x80\xa6',CpuBrooklyn
b'RT @PrisonPlanet: This video is devastating for #BlackLivesMatter. https://t.co/erqDueAYtG',julsk_21
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',MaxSejourPhoto
"b""RT @ajplus: Race had everything to do with the U.S. military's secret chemical experiments. #BlackLivesMatter https://t.co/uDccbrK1YP""",TheFunLifeILive
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",boycottcocaine
"b""RT @spoopykittten: ben &amp; jerry's on #BlackLivesMatter https://t.co/Fi4nYmyYJO""",fathermisha
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',BoMsSteelerDiva
"b""RT @BleepThePolice: Wow. Hadn't thought of it that way but that's exactly what is happening. So true.\n#BlackLivesMatter https://t.co/ACxots\xe2\x80\xa6""",deeboynton
